DATA;COD_PROD;DESCRICAO;MODELO;MARCA;PORTAS;TIPO;CAMBIO;COMBUSTIVEL;FILIAL;VENDEDOR;COR;FORMA_PGTO;GERENTE;UF;ESTADO;CIDADE;PRECO_VENDA;ACESSORIOS; TOTAL_VENDAS 
30/09/2016;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Rio de Janeiro;Carlos Augusto;Prata;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;87036,79;2817,46; 89.854,25 
01/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Fortaleza;Mário;Grafite;Entrada + 60X;Adriana;CE;Ceará;Fortaleza;199931,44;2488,82; 202.420,26 
01/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Rio de Janeiro;Mário;Grafite;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;174891,96;2553,12; 177.445,08 
01/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mário;Grafite;Entrada + 60X;Adriana;PR;Paraná;Curitiba;156464,65;2691,13; 159.155,78 
01/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Sérgio;Vermelho;Entrada + 48X;Andrey;PR;Paraná;Curitiba;115834,61;5832,43; 121.667,04 
01/10/2016;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Curitiba;Sérgio;Vermelho;Entrada + 48X;Andrey;PR;Paraná;Curitiba;110706,21;6490,76; 117.196,97 
01/10/2016;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Sérgio;Vermelho;Entrada + 48X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;76502,18;4409,2; 80.911,38 
04/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Salvador;Daniela;Prata;Entrada + 60X;Adriana;BA;Bahia;Salvador;104541,06;6693,68; 111.234,74 
04/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Daniela;Prata;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;102781,56;6221,94; 109.003,50 
04/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Daniela;Prata;Entrada + 60X;Adriana;PR;Paraná;Curitiba;81989,36;4878,96; 86.868,32 
04/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Luiz Sérgio;Grafite;Entrada + 60X;Hojas;PR;Paraná;Curitiba;38658,38;6729,05; 45.387,43 
04/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Grafite;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;54918,72;5511,51; 60.430,23 
04/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Luiz Sérgio;Grafite;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;46324,45;5502,16; 51.826,61 
06/10/2016;CHS004;S10 2.8 High Country 4X4 CD 16v Turbo;S10;Chevrolet;4.0;Utilitário;Automático;Diesel;Salvador;Aparecida;Branco;Entrada + 60X;Adriana;BA;Bahia;Salvador;165044,54;7958,24; 173.002,78 
06/10/2016;CHS004;S10 2.8 High Country 4X4 CD 16v Turbo;S10;Chevrolet;4.0;Utilitário;Automático;Diesel;Rio de Janeiro;Aparecida;Branco;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;153595,75;8139,52; 161.735,27 
06/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Aparecida;Branco;Entrada + 60X;Adriana;PR;Paraná;Curitiba;183044,52;8013,3; 191.057,82 
07/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Grafite;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;83942,17;2204,97; 86.147,14 
07/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Luiz Sérgio;Grafite;Entrada + 48X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;81975,66;1249,25; 83.224,91 
07/10/2016;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;Salvador;Carlos Roberto;Amarelo;Entrada + 60X;Adriana;BA;Bahia;Salvador;146996,94;2394,39; 149.391,33 
07/10/2016;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;Carlos Roberto;Amarelo;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;130366,58;2004,82; 132.371,40 
07/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Carlos Roberto;Amarelo;Entrada + 60X;Adriana;PR;Paraná;Curitiba;107027,91;2336,88; 109.364,79 
07/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Luiz Sérgio;Grafite;Entrada + 48X;Hojas;PR;Paraná;Curitiba;87670,25;2158,34; 89.828,59 
07/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Raimundo;Cinza;Entrada + 60X;Adriana;PR;Paraná;Curitiba;60603,27;3466,51; 64.069,78 
07/10/2016;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Fortaleza;Raimundo;Cinza;Entrada + 60X;Adriana;CE;Ceará;Fortaleza;79440,35;3386,8; 82.827,15 
07/10/2016;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Raimundo;Cinza;Entrada + 60X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;107991,3;3653,65; 111.644,95 
08/10/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;José Luiz;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;90560,67;4237,46; 94.798,13 
08/10/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;José Luiz;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;81441,73;4219,58; 85.661,31 
08/10/2016;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Branco;À vista;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;66960,6;2340,68; 69.301,28 
08/10/2016;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Branco;À vista;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;66233,82;3043,44; 69.277,26 
08/10/2016;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Branco;À vista;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;67126,45;3117,37; 70.243,82 
08/10/2016;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Carolina;Branco;À vista;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;90096,97;1777,56; 91.874,53 
08/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;252346,48;4007,46; 256.353,94 
08/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Rio de Janeiro;Mariana;Prata;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;234831,74;3229,4; 238.061,14 
08/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Carolina;Branco;À vista;Andrey;PR;Paraná;Curitiba;76376,37;3015,15; 79.391,52 
08/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Carolina;Branco;À vista;Andrey;PR;Paraná;Curitiba;56004,42;3002,39; 59.006,81 
08/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;José Luiz;Prata;Entrada + 36X;Juliana;PR;Paraná;Curitiba;96424,84;4047,03; 100.471,87 
08/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Luiz Sérgio;Prata;Entrada + 60X;Hojas;PR;Paraná;Curitiba;84009,05;2996,42; 87.005,47 
08/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;260117,58;4067,68; 264.185,26 
08/10/2016;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Brasília;Luiz Sérgio;Prata;Entrada + 60X;Hojas;DF;Distrito Federal;Brasília;111590,34;2448,61; 114.038,95 
08/10/2016;VWJ009;Volkswagen Jetta 1.4 TSI Comfortline 16v;Jetta;Volkswagen;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Luiz Sérgio;Prata;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;128463,29;2479,55; 130.942,84 
09/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Rodrigo;Branco;Entrada + 36X;Juliana;PR;Paraná;Curitiba;104469,84;3380,51; 107.850,35 
09/10/2016;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;71488,46;2616,7; 74.105,16 
09/10/2016;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;67019,65;4920,95; 71.940,60 
10/10/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Grafite;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;41223,7;8223,08; 49.446,78 
10/10/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Grafite;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;59462,75;8251,76; 67.714,51 
10/10/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 24X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;72087,34;5160,7; 77.248,04 
10/10/2016;CHP002;Prisma 1.0 MPFI LT 8v;Prisma;Chevrolet;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 24X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;52221,77;8174,74; 60.396,51 
10/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;80047,48;6271,4; 86.318,88 
10/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Rodrigo;Branco;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;75581,45;4376,28; 79.957,73 
10/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;106987,71;6483,13; 113.470,84 
10/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Belo Horizonte;Renato;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;87618,21;5074,77; 92.692,98 
10/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Renato;Branco;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;107736,11;7219,14; 114.955,25 
10/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Renato;Branco;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;110371,82;5705,92; 116.077,74 
10/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Marcelo;Grafite;Entrada + 24X;Fabio;PR;Paraná;Curitiba;48401,7;7986,89; 56.388,59 
10/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Marcelo;Grafite;Entrada + 24X;Fabio;PR;Paraná;Curitiba;69828,06;5927,87; 75.755,93 
10/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Renato;Branco;Entrada + 60X;Hojas;PR;Paraná;Curitiba;102477,97;5327,22; 107.805,19 
10/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Renato;Branco;Entrada + 60X;Hojas;PR;Paraná;Curitiba;99717,82;5382,19; 105.100,01 
10/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Rodrigo;Branco;Entrada + 60X;Juliana;PR;Paraná;Curitiba;77164,75;5426,45; 82.591,20 
11/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Ribeirão Preto;Felipe;Cinza;Entrada + 60X;Fabio;SP;São Paulo;Ribeirão Preto;61068,27;9226,54; 70.294,81 
11/10/2016;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Felipe;Cinza;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;98560,9;8012,33; 106.573,23 
11/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Ribeirão Preto;Maria Teresa;Vermelho;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;91525,78;4130,39; 95.656,17 
11/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Maria Teresa;Vermelho;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;115265,95;5050,69; 120.316,64 
11/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Felipe;Cinza;Entrada + 60X;Fabio;PR;Paraná;Curitiba;67946,13;6263,42; 74.209,55 
11/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Maria Teresa;Vermelho;Entrada + 48X;Fabio;PR;Paraná;Curitiba;112337,54;7727,99; 120.065,53 
12/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Belo Horizonte;Mônica;Prata;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;91571,37;4599,2; 96.170,57 
12/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Belo Horizonte;Mônica;Prata;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;113863,94;5399,95; 119.263,89 
12/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Mônica;Prata;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;66903,72;5112,65; 72.016,37 
12/10/2016;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Rio de Janeiro;Mônica;Prata;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;74230,34;5215,16; 79.445,50 
12/10/2016;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Célio;Prata;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;114628,76;3639,36; 118.268,12 
12/10/2016;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Célio;Prata;Entrada + 60X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;72658,31;5400,36; 78.058,67 
12/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Célio;Prata;Entrada + 60X;Juliana;PR;Paraná;Curitiba;100303,98;5162,43; 105.466,41 
12/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mônica;Prata;Entrada + 60X;Hojas;PR;Paraná;Curitiba;91377,8;3316,12; 94.693,92 
12/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mônica;Prata;Entrada + 60X;Hojas;PR;Paraná;Curitiba;60665,59;3618,3; 64.283,89 
14/10/2016;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Fortaleza;Mário;Branco;Entrada + 48X;Adriana;CE;Ceará;Fortaleza;44069,04;4742,27; 48.811,31 
14/10/2016;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mário;Branco;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;33738,67;4816,74; 38.555,41 
14/10/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Belo Horizonte;Renato;Branco;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;120159,56;2955,12; 123.114,68 
14/10/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Belo Horizonte;Renato;Branco;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;70163,54;3096,73; 73.260,27 
14/10/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Renato;Branco;Entrada + 36X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;95252,27;5090,99; 100.343,26 
14/10/2016;FOE003;Ford Ecosport 1.6 Freestyle 16v;Ecosport;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Renato;Branco;Entrada + 36X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;86246,41;3433,36; 89.679,77 
14/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mariana;Grafite;Entrada + 36X;Andrey;PR;Paraná;Curitiba;43406,94;2939,59; 46.346,53 
14/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mário;Branco;Entrada + 48X;Adriana;PR;Paraná;Curitiba;49895,44;5837,56; 55.733,00 
14/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Renato;Branco;Entrada + 36X;Hojas;PR;Paraná;Curitiba;114452,42;3827,68; 118.280,10 
14/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Renato;Branco;Entrada + 36X;Hojas;PR;Paraná;Curitiba;124904,86;3793,36; 128.698,22 
14/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Grafite;Entrada + 36X;Andrey;PR;Paraná;Curitiba;57282,95;3094,04; 60.376,99 
14/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Rio de Janeiro;Mariana;Grafite;Entrada + 36X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;55773,42;2801,97; 58.575,39 
14/10/2016;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Branco;Entrada + 60X;Andrey;PR;Paraná;Curitiba;128913,12;8691,96; 137.605,08 
14/10/2016;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Curitiba;Mariana;Branco;Entrada + 60X;Andrey;PR;Paraná;Curitiba;189345,91;8170,39; 197.516,30 
14/10/2016;REM007;Renault Master 2.3 DCI Minibus 16 Lugares 16v;Master;Renault;4.0;Utilitário;Manual;Diesel;Rio de Janeiro;Mariana;Branco;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;153291,77;6685,49; 159.977,26 
15/10/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;São Paulo;Mauro;Vermelho;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;83500;3222; 86.722,00 
15/10/2016;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Mauro;Vermelho;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;83500;3222; 86.722,00 
15/10/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Ribeirão Preto;Cristiano;Prata;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;82807,65;4377,22; 87.184,87 
15/10/2016;FIP009;Fiat Punto Evo T-Jet 1.4 Turbo;Punto;Fiat;4.0;Passeio;Automático;Gasolina;Rio de Janeiro;Cristiano;Prata;Entrada + 48X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;78311,43;4693,24; 83.004,67 
15/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Cristiano;Prata;Entrada + 48X;Fabio;PR;Paraná;Curitiba;114106,41;4171,72; 118.278,13 
15/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 60X;Fabio;PR;Paraná;Curitiba;58114,58;6057,09; 64.171,67 
15/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Marcelo;Grafite;Entrada + 60X;Fabio;PR;Paraná;Curitiba;57557,95;5826,38; 63.384,33 
15/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Mauro;Vermelho;Entrada + 48X;Fabio;PR;Paraná;Curitiba;95486,7;4171,86; 99.658,56 
15/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;43515,65;3463,25; 46.978,90 
15/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;36786,23;3515,86; 40.302,09 
15/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;61752,04;4101,3; 65.853,34 
15/10/2016;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Marcelo;Grafite;Entrada + 60X;Fabio;RJ;Rio de Janeiro;Rio de Janeiro;43516,13;4377,53; 47.893,66 
18/10/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Curitiba;Sérgio;Branco;Entrada + 60X;Andrey;PR;Paraná;Curitiba;33018,66;8169,22; 41.187,88 
18/10/2016;FIU001;Fiat Uno Evo Vivace 1.0 8v;Uno;Fiat;2.0;Passeio;Manual;Flex;Rio de Janeiro;Sérgio;Branco;Entrada + 60X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;27971,68;5400,47; 33.372,15 
18/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Maria Cristina;Branco;Entrada + 60X;Hojas;PR;Paraná;Curitiba;30881,95;3111,04; 33.992,99 
18/10/2016;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Curitiba;Sérgio;Branco;Entrada + 60X;Andrey;PR;Paraná;Curitiba;38916,45;7730,76; 46.647,21 
18/10/2016;VWU001;Volkswagen Up 1.0 MPI 12v;Up;Volkswagen;2.0;Passeio;Manual;Flex;Belo Horizonte;Maria Cristina;Branco;Entrada + 60X;Hojas;MG;Minas Gerais;Belo Horizonte;39950,14;4947,58; 44.897,72 
18/10/2016;VWU001;Volkswagen Up 1.0 MPI 12v;Up;Volkswagen;2.0;Passeio;Manual;Flex;Rio de Janeiro;Maria Cristina;Branco;Entrada + 60X;Hojas;RJ;Rio de Janeiro;Rio de Janeiro;35266,27;4173,21; 39.439,48 
21/10/2016;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Salvador;Aparecida;Prata;Entrada + 60X;Adriana;BA;Bahia;Salvador;35922,99;2975,87; 38.898,86 
